facility_id,facility_name,google_lat,google_long,price_level,rating,total_ratings,avg_inspection_score,avg_violations_count,city,siteAddress
FA0002839,ZIGGIS COFFEE,40.1891069,-105.1312063,1,4.6,310,52.5,4.0,LONGMONT,1729 HOVER ST
FA0002840,STARBUCKS COFFEE 10867,39.9280596,-105.1476878,2,4.2,236,23.33333333333333,3.0,SUPERIOR,2800 ROCK CREEK CIR UNIT A-1
FA0002856,PMR CAFE THE,40.062237,-105.2100193,2,4.1,336,18.666666666666668,2.5,BOULDER,6165 GUNBARREL AVE
FA0002857,COLD STONE CREAMERY,40.0140792,-105.2627166,2,4.3,82,8.0,2.0,BOULDER,2412 ARAPAHOE AVE
FA0002863,HISSHO SUSHI #312 (INSIDE SPROUTS),40.0152398,-105.2600413,2,4.4,454,15.0,1.0,BOULDER,2525 ARAPAHOE AVE
FA0002867,BASIL BOWL,39.9858315,-105.1069648,2,4.7,62,11.0,2.0,LAFAYETTE,1302 CENTAUR VILLAGE DR
FA0002868,MORNING GLORY CAFE,40.013977,-105.129512,2,4.5,807,78.0,5.25,LAFAYETTE,1377 FOREST PARK CIR UNIT 101
FA0002873,TACOS EL REY #2,40.01589,-105.1023705,1,4.5,186,22.75,3.0,ERIE,3336 ARAPAHOE RD UNIT D
FA0002874,ZOE MA MA,40.017612,-105.2825531,1,4.2,834,37.21428571428572,4.0,BOULDER,2010 10TH ST
FA0002882,ZODIAC SUBS,40.0148771,-105.2633881,1,4.7,93,31.0,4.0,BOULDER,2359 ARAPAHOE AVE UNIT A
FA0002891,BASKIN ROBBINS,40.1917857,-105.1302355,1,4.3,211,10.0,1.0,LONGMONT,1844 HOVER ST UNIT A
FA0002925,SAVORY SPICE SHOP,40.0185367,-105.2805027,2,4.8,77,21.0,2.5,BOULDER,2041 BROADWAY ST
FA0002939,FOOLISH CRAIGS CAFE,40.0090229,-105.2689923,2,4.4,1217,38.333333333333336,3.0,BOULDER,1925 COLORADO AVE
FA0002948,QDOBA MEXICAN GRILL #2526,39.9648577,-105.1641366,1,4.1,348,24.857142857142858,2.0,LOUISVILLE,459 S MCCASLIN BLVD UNIT 1
FA0002966,STARBUCKS COFFEE #5587,39.9648577,-105.1641366,2,4.2,261,24.0,2.0,LOUISVILLE,459 MCCASLIN BLVD UNIT 7
FA0002979,LA PUPUSA LOCA (MOBILE),39.7050752,-104.9875752,0,3.7,68,20.0,2.5,Boulder,637 S BROADWAY ST UNIT G1
FA0002983,PINOCCHIOS,40.1537696,-105.0998027,2,4.2,608,31.0,3.5,LONGMONT,210 KEN PRATT BLVD UNIT 260
FA0002991,JIMMY JOHNS,40.1537094,-105.0987169,1,3.4,167,29.9,3.5,LONGMONT,210 KEN PRATT BLVD UNIT 200
FA0003002,CHOP 5 SALAD KTICHEN,40.0149546,-105.2596866,0,4.4,61,27.0,2.0,BOULDER,2525 ARAPAHOE RD UNIT H6
FA0003034,FLIGHT DECK GRILL (MOBILE),40.1738191,-105.1182895,2,4.8,22,11.666666666666666,1.5,LONGMONT,1509 9TH AVE
FA0003050,MOES ORIGINAL BBQ,39.9991487,-105.2540857,2,4.1,410,42.333333333333336,4.0,BOULDER,675 30TH ST
FA0003243,DRY STORAGE,40.0152135,-105.2482341,2,4.5,89,54.642857142857146,4.666666666666667,BOULDER,3601 ARAPAHOE UNIT D181
FA0003244,SNARFS,40.1816865,-105.1290261,1,4.4,439,15.0,1.5,LONGMONT,2130 MOUNTAIN VIEW AVE UNIT 200
FA0003255,LAUGHING GOAT NORLIN,40.008826,-105.2704048,2,4.3,154,36.5,2.5,BOULDER,1720 PLEASANT ST
FA0003257,BARNES AND NOBLE BOOKSELLERS,40.0235207,-105.2543069,2,4.5,913,31.0,2.5,BOULDER,2999 PEARL ST
FA0003258,DANNYS TACOS,40.1895254,-105.1312177,2,4.6,142,51.80769230769231,6.5,LONGMONT,1751 HOVER ST UNIT C-1
FA0003265,BIG DADDY BAGELS,40.1355777,-105.1031926,1,4.3,242,25.0,3.0,LONGMONT,1940 IONOSPHERE ST
FA0003267,MODMARKET,40.0157307,-105.2579097,2,4.1,534,16.0,2.0,BOULDER,1600 28TH ST UNIT 1212
FA0003269,ALI BABA GRILL,40.0301734,-105.2578728,2,4.2,771,23.428571428571427,3.5,BOULDER,3054 28TH ST
FA0003305,CHICK FIL A AT LONGMONT,40.1518738,-105.0963641,1,4.4,1915,46.1,3.0,LONGMONT,215 KEN PRATT BLVD
FA0003307,NOODLES AND COMPANY #146,40.01545830000001,-105.2578894,1,3.5,263,12.75,2.0,BOULDER,1600 28TH ST UNIT 1208
FA0003314,RED ROCK COFFEE HOUSE,40.035352,-105.2600544,1,4.3,268,30.0,2.0,BOULDER,3325 28TH ST UNIT 9
FA0003315,TORTILLERIA LAS 5 AMERICAS,39.9979618,-105.0908376,2,4.3,47,38.22222222222222,6.0,LAFAYETTE,111 S PUBLIC RD
FA0003317,PIZZERIA BASTA,40.0152135,-105.2482341,3,4.5,317,12.0,2.0,BOULDER,3601 ARAPAHOE AVE UNIT D-181
FA0003318,CAFE BOULDER,40.0187496,-105.2548631,2,4.5,214,54.375,4.0,BOULDER,1821 E 30TH ST
FA0003319,LITTLE CAESARS,40.153007,-105.1094505,1,3.7,172,33.214285714285715,3.5,LONGMONT,1020 KEN PRATT BLVD
FA0003323,RUNZA,40.1897717,-105.1026674,1,4.2,210,27.0,5.0,LONGMONT,1743 MAIN ST
FA0003337,SMASHBURGER @ CROSS ROADS MALL,40.0166539,-105.25787,2,3.7,436,20.0,2.0,BOULDER,1650 28TH ST UNIT 1226
FA0003350,TNT ROASTED CORN (MOBILE),40.1976939,-105.1030328,2,3.9,378,10.0,1.0,Longmont,2255 N MAIN ST
FA0003365,BARKING DOG CAFE,40.2245169,-105.2706624,1,4.5,339,45.90909090909091,4.5,LYONS,431 MAIN ST
FA0003408,POR WINE HOUSE,39.9769925,-105.1325197,2,4.3,452,71.82142857142857,9.333333333333334,LOUISVILLE,701 A MAIN ST
FA0003410,LUCKY PIE PIZZA,39.9765788,-105.1311641,2,4.5,851,58.35294117647059,3.5,LOUISVILLE,637 FRONT ST
FA0003464,LA CHOZA #3,40.0088426,-105.2763961,2,4.6,56,93.57894736842104,5.0,BOULDER,1203 13TH ST UNIT A
FA0003466,NOODLES AND COMPANY #150,39.99953480000001,-105.2610158,1,3.6,223,3.0,1.0,BOULDER,2602 BASELINE RD UNIT 150
FA0003470,GURKHAS DUMPLING AND CURRY HOUSE,40.0152398,-105.2600413,2,4.6,86,37.77777777777778,3.0,BOULDER,2525 ARAPAHOE AVE UNIT H-5B
FA0003471,META BURGER,40.0204769,-105.256543,2,4.9,55,20.0,1.5,BOULDER,1905 S 29TH ST UNIT 1174
FA0003472,TODS ESPRESSO CAFE,40.0721707,-105.2008731,1,4.3,170,17.5,1.5,BOULDER,6558 LOOKOUT RD
FA0003473,RIPPLE PURE FROZEN YOGURT,40.0163467,-105.2524805,1,4.5,238,25.625,2.0,BOULDER,1682 30TH ST
FA0003485,OZO COFFEE COMPANY,40.017564,-105.282169,2,4.6,781,25.8125,3.2,BOULDER,1015 PEARL ST UNIT L
FA0003487,PIZZERIA LOCALE,40.0192762,-105.2726469,2,4.5,1160,25.83333333333333,2.0,BOULDER,1730 PEARL ST
FA0003491,DAIRY QUEEN,39.9727036,-105.0882342,1,4.0,386,16.666666666666668,1.5,LAFAYETTE,305 EXEMPLA CIR
FA0003499,SPANISH,40.0081681,-105.276599,2,4.6,256,52.69230769230769,4.333333333333333,BOULDER,1143 13TH ST UNIT 101
FA0003510,PHO CAFE,39.9887872,-105.0911771,1,4.6,746,40.0,4.0,LAFAYETTE,1085 S PUBLIC RD
FA0003512,MARCOS PIZZA,39.9648577,-105.1641366,1,3.9,138,14.4,1.5,LOUISVILLE,459 S MCCASLIN BLVD
FA0003521,COLORADO ATHLETIC CLUB,40.0187496,-105.2548631,2,2.7,143,31.125,2.6666666666666665,BOULDER,1821 E 30th ST UNIT B
FA0003522,SNARFS SANDWICHES,39.98320440000001,-105.2499644,1,4.4,346,22.5,2.0,BOULDER,637 A SOUTH BROADWAY RD
FA0003529,YELLOWBELLY,40.0152398,-105.2600413,1,4.1,275,38.66666666666666,4.0,BOULDER,2525 ARAPAHOE AVE UNIT E-1B
FA0003535,TANGERINE,40.0373935,-105.2588972,2,4.3,578,39.13333333333333,3.6666666666666665,BOULDER,2777 IRIS AVE
FA0003536,DAIKON,40.018677,-105.2566379,1,4.3,204,12.5,1.5,BOULDER,1805 29TH ST UNIT 1138
FA0003540,BOULDER BOWLS (MOBILE),40.0256921,-105.2493122,2,4.2,419,34.0,2.5,BOULDER,2825 WILDERNESS PL UNIT 500
FA0003541,WOOD GRAIN BAGELS,40.0152398,-105.2600413,2,4.2,369,55.21739130434783,5.75,BOULDER,2525 ARAPAHOE AVE UNIT E 1A
FA0003542,BITTERSWEET CAFE & CONFECTIONS,39.9784334,-105.1318573,2,4.5,394,53.45454545454545,5.5,LOUISVILLE,836 MAIN ST
FA0003543,MENCHIES #052,39.9873941,-105.0956372,1,4.1,127,5.0,1.0,LAFAYETTE,535 W SOUTH BOULDER RD UNIT 270
FA0003545,SUSHI YOSHI RESTAURANT,39.9791476,-105.1310578,2,4.4,194,21.33333333333333,3.0,LOUISVILLE,917 FRONT ST UNIT 100
FA0003551,BOULDER CREEK LODGE THE,39.9610065,-105.5096595,2,4.3,213,40.0,4.0,NEDERLAND,55 LAKEVIEW DR
FA0003562,WAFFLE LAB THE,40.0083475,-105.2765761,2,4.0,30,22.625,4.0,BOULDER,1155 13TH ST
FA0003565,TIFFIN WALLAH,40.0140542,-105.2626995,1,4.1,495,75.86666666666666,7.5,BOULDER,2416 ARAPAHOE AVE
FA0003566,JIMMY JOHNS #1431,40.1890994,-105.12987,1,4.1,129,20.33333333333333,2.0,Longmont,2318 17TH AVE
FA0003583,CURED,40.0200071,-105.2714756,2,4.6,118,52.77777777777778,2.5,BOULDER,1825 PEARL ST UNIT B
FA0003584,SUR LA TABLE,40.0191498,-105.255439,1,3.7,41,5.0,1.0,BOULDER,1850 29TH ST UNIT 1004
FA0003585,FOLSOM THAI,40.0152523,-105.2634852,2,4.6,288,38.23529411764706,3.0,BOULDER,1575 FOLSOM ST UNIT 101
FA0003592,AOI,40.0352285,-105.2546915,2,4.8,226,50.125,4.0,BOULDER,3303 30TH ST
FA0003599,WONDER PRESS,40.0169875,-105.282685,2,4.4,279,6.5,1.0,BOULDER,946 PEARL ST
FA0003604,SNOOZE,40.019372,-105.2742706,2,4.6,1885,26.0,1.5,BOULDER,1617 PEARL ST UNIT 100
FA0003605,MCCASLIN THAI,39.96546230000001,-105.1614907,2,4.2,28,50.95238095238095,7.0,LOUISVILLE,316 S MCCASLIN BLVD
FA0003606,BLACKBELLY MARKET,40.0150122,-105.2272276,3,4.6,1181,39.5,3.0,BOULDER,1606 CONESTOGA ST UNIT 3
FA0003614,ROBIN CHOCOLATES,40.1512854,-105.1531705,2,4.9,125,21.25,2.0,LONGMONT,600 S AIRPORT RD UNIT B-D
FA0003621,MOTOMAKI,40.0155682,-105.2578091,2,4.3,659,20.166666666666668,2.0,BOULDER,1600 28TH ST UNIT 1216
FA0003637,R GALLERY,40.0184225,-105.2805154,2,4.7,26,10.0,1.0,BOULDER,2027 BROADWAY
FA0003680,LA MOMO MAES BAKERY,40.1514448,-105.1301698,2,4.4,171,42.57142857142857,4.666666666666667,LONGMONT,900 S HOVER ST UNIT F
FA0003703,SALTO COFFEE WORKS,39.9624353,-105.5083775,1,4.6,436,40.0,2.5,NEDERLAND,112 E 2ND ST
FA0003704,TWISTED ROOTS YOGURT,40.1904603,-105.102774,2,4.5,127,15.285714285714286,2.0,LONGMONT,1749 N MAIN ST UNIT C
FA0003711,BLUE REEF SEAFOOD MARKET,40.1744298,-105.1032952,2,4.6,46,18.0,2.5,LONGMONT,900 COFFMAN ST UNIT C
FA0003722,ZIGGIS COFFEE,40.1454083,-105.1028615,1,4.6,292,10.0,1.5,LONGMONT,1221 S MAIN ST
FA0003737,BRAMBLE AND HARE,40.0179773,-105.2784201,2,4.6,332,58.0,2.5,BOULDER,1970 13th ST
FA0003739,JUNGLE,40.01779570000001,-105.2825984,0,4.6,161,23.75,2.0,BOULDER,2018 10TH ST
FA0003742,STARBUCKS 21402,40.0071679,-105.2751944,2,4.2,197,11.0,2.0,BOULDER,1352 COLLEGE AVE UNIT 115
FA0003769,BJS RESTAURANT,40.0177299,-105.2577891,2,4.1,920,20.0,1.5,BOULDER,1690 28TH ST
FA0003781,JFE SUSHI (KS-80),40.1505035,-105.1341187,1,4.6,199,12.5,1.0,LONGMONT,995 S HOVER ST
FA0003784,TINGS PLACE,39.988132,-105.0909061,2,4.3,335,7.428571428571429,2.5,LAFAYETTE,1265 S PUBLIC RD
FA0003785,BLUFF STREET BAR AND BILLIARDS,40.02704560000001,-105.2572453,1,4.1,223,33.0,5.5,BOULDER,2690 28TH ST UNIT E
FA0003787,PAPA MURPHYS,40.1512968,-105.1315264,1,4.0,98,24.285714285714285,3.0,LONGMONT,965 S HOVER ST UNIT B
FA0003792,ETOWN HALL,40.0203239,-105.2754856,2,4.8,180,12.5,1.0,BOULDER,1535 SPRUCE ST
FA0003799,GOODY MONSTER,40.0071181,-105.2759597,2,4.3,39,48.77777777777778,4.5,BOULDER,1310 COLLEGE AVE UNIT 235
FA0003801,LUCKYS MARKET BAKEHOUSE,40.0476013,-105.2817023,2,4.6,328,16.428571428571427,2.0,BOULDER,3990 BROADWAY ST
FA0003806,PANDA EXPRESS #2120,40.2047669,-105.1018452,1,2.9,247,5.0,1.0,LONGMONT,2524 MAIN ST
FA0003807,SPIRIT HOUND DISTILLERS,40.2156532,-105.2560747,2,4.8,189,11.75,1.5,LYONS,4196 UTE HWY
FA0003813,HISSHO SUSHI #323(INSIDE SPROUTS),40.1459316,-105.13322,1,4.8,354,15.0,1.5,LONGMONT,1101 S HOVER ST
FA0003814,BOULDER SALAD,40.0071181,-105.2759597,2,3.3,9,29.444444444444443,3.0,BOULDER,1310 COLLEGE AVE UNIT 200
FA0003821,TACO WAGON,39.994004,-105.0906777,1,4.4,205,31.928571428571427,2.5,LAFAYETTE,503 S PUBLIC RD
FA0003825,ETAIS AT CU,40.008301,-105.2490525,2,3.8,17,22.571428571428573,2.5,BOULDER,3415 COLORADO AVE
FA0003827,AMANTE BASELINE,39.9998179,-105.2560976,1,4.2,214,25.33333333333333,3.0,BOULDER,2850 BASELINE RD UNIT A4
FA0003837,CAFE MEXICALI,39.9998179,-105.2560976,1,4.3,1039,45.142857142857146,3.5,BOULDER,2850 BASELINE RD UNIT C
FA0003850,GOAT AT THE GARAGE THE,40.027848,-105.2267007,2,4.3,243,23.0,3.0,BOULDER,2907 55TH ST
FA0003851,ZEAL CART (MOBILE),40.0239233,-105.251865,2,4.2,419,26.7,2.333333333333333,Boulder,3101 PEARL PKWY
FA0003857,TWO HANDS MOBILE KITCHEN,40.0151591,-105.2203213,2,3.8,302,52.8,4.0,Boulder,5701 N ARAPAHOE AVE
FA0003872,OTIS,39.98572,-105.0946551,2,4.6,300,19.714285714285715,2.333333333333333,LAFAYETTE,400 W SOUTH BOULDER RD UNIT 1100
FA0003878,PHO KITCHEN BAR & GRILL,39.9998548,-105.2558233,2,4.0,240,25.6,2.5,BOULDER,2900 BASELINE RD UNIT 3
FA0003879,SMASHBURGER LONGMONT,40.1511469,-105.1314918,2,4.1,543,30.63636363636364,5.5,LONGMONT,965 S HOVER ST UNIT A-1
FA0003890,URBAN THAI,40.1346163,-105.1033394,2,4.3,291,92.23529411764706,5.666666666666667,LONGMONT,2030 IONOSPHERE ST UNIT B
FA0003891,WHEEL & WHISK THE (MOBILE),40.0114098,-105.2206426,2,3.8,302,37.0,2.5,Boulder,5706 N ARAPAHOE AVE
FA0003913,NEVERIA LA ZUMBA,40.1787502,-105.1170169,2,4.1,29,17.4,2.5,LONGMONT,1131 FRANCIS ST UNIT A
FA0004494,ROASTED TOAD BBQ THE,39.9631805,-105.5095941,0,4.4,79,34.285714285714285,2.0,NEDERLAND,229 HWY 119
FA0004497,CHINA GOURMET - LONGMONT,40.1424332,-105.1345298,2,4.1,469,48.15384615384615,4.0,LONGMONT,1345 DRY CREEK DR
FA0004498,KIMS FOOD TO GO,40.0077435,-105.2753449,1,3.9,114,25.5,3.0,BOULDER,1121 BROADWAY ST UNIT 103
FA0004500,MODMARKET,40.15324880000001,-105.1054648,2,4.3,720,20.0,1.5,LONGMONT,700 KEN PRATT BLVD UNIT 100
FA0004505,SMOKIN BOWLS,40.1667218,-105.1028957,0,4.4,170,30.9,5.0,LONGMONT,449 MAIN ST
FA0004507,RIVERSIDE,40.0145226,-105.2785702,1,4.6,126,70.06666666666666,5.0,BOULDER,1724 BROADWAY ST
FA0004511,OZO COFFEE CAFE,40.0204271,-105.2182589,2,4.7,181,23.33333333333333,3.0,BOULDER,1898 S FLATIRON CT UNIT 110
FA0004515,BOSS LADY PIZZA,39.9299969,-105.1494925,2,4.2,54,5.0,2.5,SUPERIOR,1613 COALTON RD
FA0004518,HAMPTON INN & SUITES,40.0724413,-105.205723,2,4.5,437,21.0,1.5,BOULDER,6333 LOOKOUT RD
FA0004519,SWEET COW,40.0247479,-105.2811651,1,4.7,718,20.33333333333333,1.5,BOULDER,2628 BROADWAY ST
FA0004521,LE FRENCH CAFE,40.0152398,-105.2600413,2,4.7,367,33.63636363636363,2.0,BOULDER,2525 ARAPAHOE AVE UNIT C1
FA0004526,TOKYO JOES,40.1603592,-105.0549504,2,4.0,518,24.4,1.5,LONGMONT,15 E KEN PRATT BLVD
FA0004539,AIMES LOVE,40.1646031,-105.102911,2,4.4,116,23.55555555555556,3.0,LONGMONT,331 MAIN ST
FA0004595,SHOES AND BREWS,40.1580744,-105.1072111,2,4.9,183,7.4,2.5,LONGMONT,63 S PRATT PKWY UNIT B
FA0004603,NIWOT WHEEL WORKS,40.1032048,-105.17291,0,4.5,2,17.6,2.5,NIWOT,101 2ND AVE
FA0004604,FIREHOUSE SUBS,40.1431394,-105.1313991,1,4.3,233,27.142857142857142,3.5,LONGMONT,2343 CLOVER BASIN DR UNIT 207
FA0004625,NAROPA CAFE/COMMUNITY TABLE KITCHEN,40.0159674,-105.2073664,1,4.9,22,38.13333333333333,5.5,BOULDER,6287 ARAPAHOE AVE
FA0004635,AYA YAY TACOS,39.9861006,-105.1066413,1,4.7,1066,27.0,3.6666666666666665,LAFAYETTE,1206 CENTAUR VILLAGE DR
FA0004638,LONGS PEAK PUB & TAPHOUSE,40.171017,-105.1027816,2,4.6,1364,55.333333333333336,5.0,LONGMONT,600 LONGS PEAK AVE
FA0004641,NOODLES & COMPANY #168,39.9866766,-105.0974375,1,3.5,614,7.333333333333333,1.5,LAFAYETTE,534 W SOUTH BOULDER RD UNIT A
FA0004647,REELFISH FISH AND CHIPS,40.0137327,-105.1328379,2,4.4,729,15.0,1.5,LAFAYETTE,2770 ARAPAHOE RD UNIT 112
FA0004648,EINSTEIN BROS BAGELS #3631,39.9862901,-105.0979856,1,3.6,383,1.0,1.0,LAFAYETTE,548 W SOUTH BOULDER RD UNIT A
FA0004651,VFW POST 1771,39.9864999,-105.0894674,0,4.4,28,5.0,1.0,LAFAYETTE,110 E SOUTH BOULDER RD
FA0004652,FIREHOUSE SUBS,39.986639,-105.0972776,1,4.3,284,10.666666666666666,1.5,LAFAYETTE,534 W SOUTH BOULDER RD UNIT D
FA0004653,PAPA MURPHY'S,39.9872112,-105.1343928,1,4.2,74,18.33333333333333,1.5,LOUISVILLE,765 E SOUTH BOULDER RD
FA0004654,JACKLEGGERS MERCANTILE,40.0728334,-105.5068895,2,5.0,11,20.0,1.0,WARD,62 UTICA ST
FA0004659,CHIPOTLE MEXICAN GRILL #2355,39.9863912,-105.0979627,1,3.8,692,10.0,1.0,LAFAYETTE,548 W SOUTH BOULDER RD D
FA0004661,NAKED LUNCH,40.0154049,-105.2493041,2,4.5,202,25.0,2.333333333333333,BOULDER,3301 ARAPAHOE AVE UNIT E166
FA0004663,COFFEE BAR MEDTRONIC BOULDER,40.0640238,-105.2155232,2,4.0,46,4.0,1.0,BOULDER,5920 LONGBOW DR UNIT 2
FA0004668,ORGANIC SANDWICH COMPANY,40.0185276,-105.2752849,2,4.3,252,45.7,3.333333333333333,BOULDER,1500 PEARL ST UNIT F
FA0004669,SUSHI BOX,40.1917857,-105.1302355,2,4.3,128,38.53846153846154,6.5,LONGMONT,1844 HOVER ST UNIT C
FA0004673,AVERY BREWING COMPANY,40.0625885,-105.204763,2,4.6,1743,72.45833333333333,6.0,BOULDER,4910 N NAUTILUS CT
FA0004683,HYATT PLACE BOULDER,40.0242133,-105.2517848,2,4.3,887,21.625,2.5,BOULDER,2280 JUNCTION PL
FA0004691,CAFE RIO MEXICAN GRILL,40.1529891,-105.0949506,2,4.3,706,9.666666666666666,1.5,LONGMONT,48 KEN PRATT BLVD UNIT 150
FA0004696,BOULDER INDOOR SOCCER,40.02487139999999,-105.2501085,2,4.5,2,18.125,2.6666666666666665,BOULDER,3203 PEARL ST
FA0004706,SEEDS LIBRARY CAFE,40.0138604,-105.2815129,2,4.6,211,17.857142857142858,3.5,BOULDER,1001 ARAPAHOE AVE
FA0004707,PRECISION POURS A COFFEE HOUSE,39.9866822,-105.1314461,2,4.9,374,21.0,3.0,LOUISVILLE,1030 E SOUTH BOULDER RD
FA0004735,SWEET COW,39.9831228,-105.2495361,1,4.8,402,37.75,2.0,BOULDER,669 S BROADWAY ST
FA0004736,FLAVOR OF INDIA,40.1652733,-105.1020279,2,4.3,595,39.71428571428572,3.5,LONGMONT,370 MAIN ST
FA0004750,AFC SUSHI (INSIDE SAFEWAY #1667),40.0169254,-105.1007718,2,5.0,1,27.0,4.0,ERIE,3333 ARAPAHOE RD
FA0004757,FRONT RANGE BREWING CO,39.9854231,-105.0944962,2,4.7,201,50.0,4.0,LAFAYETTE,400 W SOUTH BOULDER RD UNIT 1650
FA0004761,BOULDER FRESH GARDEN,40.0143121,-105.2626594,2,4.1,18,20.0,2.333333333333333,BOULDER,2400 ARAPAHOE AVE
FA0004764,MILES SPORTS PUB & GRUB,39.96572310000001,-105.1617432,1,4.5,59,26.571428571428573,3.5,Louisville,328 MCCASLIN BLVD
FA0004766,TACOS DON JOSES,40.1983712,-105.1039827,1,4.3,628,33.111111111111114,4.5,LONGMONT,2255 N MAIN ST UNIT 103
FA0004769,OASIS,40.1847151,-105.1020507,1,4.4,330,25.0,4.5,LONGMONT,1450 N MAIN ST
FA0004784,RAKKAN RAMEN,40.0166539,-105.2579263,2,4.5,76,20.2,3.333333333333333,BOULDER,1650 28TH ST Unit 1228
FA0004787,PIZZA GARAGE THE,40.0251954,-105.2808075,2,4.5,786,26.666666666666668,3.5,BOULDER,2675 13TH ST
FA0004789,300 SUNS BREWING,40.1599201,-105.1012742,2,4.7,422,12.0,2.0,LONGMONT,335 1ST AVE UNIT C
FA0004792,CU ATHLETICS,40.0092353,-105.2679383,2,4.7,7,22.444444444444443,4.0,BOULDER,2150 STADIUM DR
FA0004816,CROSSCUT PIZZERIA & TAPHOUSE,39.9617314,-105.5102318,2,4.7,1169,26.33333333333333,3.0,NEDERLAND,4 E FIRST ST
FA0004821,BLACKJACK PIZZA,40.1781292,-105.11607,1,3.6,329,25.5,5.0,Longmont,1108 FRANCIS ST
FA0004834,RATS WOODSHACK (MOBILE),40.0258297,-105.2432584,2,4.6,2226,60.0,2.5,BOULDER,2500 47TH ST UNIT F
FA0004835,JAX COFFEE GEAR (MOBILE INSIDE JAX LAFAYETTE OUTDOOR),39.9898164,-105.0971178,2,4.5,433,10.0,1.0,LAFAYETTE,900 S HWY 287
FA0004836,GOLD'S GYM LONGMONT,40.1463155,-105.1269071,2,3.7,197,3.0,1.0,LONGMONT,1240 HOVER ST UNIT 200
FA0004837,BOULDER DEPOT ROADHOUSE THE,40.0249157,-105.2510914,2,4.2,1184,90.10714285714286,6.25,BOULDER,2366 JUNCTION PL
FA0004839,VILLAGE AT THE PEAKS (CINEMA),40.1479309,-105.1273117,1,4.3,1588,16.0,2.0,LONGMONT,1230 S HOVER RD
FA0004841,LOS DOS BROS #1 (MOBILE),40.0150688,-105.2057818,1,4.6,215,18.0,2.5,BOULDER,6341 ARAPAHOE AVE
FA0004843,KILWINS BOULDER,40.0184772,-105.2764931,2,4.6,355,13.8,2.5,BOULDER,1430 PEARL ST
FA0004844,MARCOS PIZZA,40.1472877,-105.1272329,1,4.0,249,16.333333333333332,4.5,LONGMONT,1230 S HOVER ST UNIT B100
FA0004846,FUZZYS TACO SHOP,40.1479777,-105.1272233,1,4.3,1588,51.0,4.0,LONGMONT,1230 S HOVER ST UNIT A300
FA0004847,TERIYAKI MADNESS 208,40.1473207,-105.1289563,1,3.7,67,32.0,2.5,LONGMONT,1232 S HOVER ST UNIT C100
FA0004848,BAD DADDY'S BURGER BAR,40.1476756,-105.1292531,2,4.3,906,41.4,5.0,LONGMONT,1232 S HOVER ST UNIT B300
FA0004851,CARIBOU ROOM THE,39.9708827,-105.5088785,2,4.8,144,11.0,3.0,NEDERLAND,55 INDIAN PEAKS DR
FA0004853,LONCHERA LOS PAISAS (MOBILE),40.03166150000001,-105.2593591,2,4.5,315,61.833333333333336,9.0,BOULDER,3141 28TH ST
FA0004858,MY NEIGHBOR FELIX,40.0173605,-105.2835411,2,4.4,667,66.5,3.333333333333333,BOULDER,901 PEARL ST
FA0004860,DUNKIN DONUTS #860,40.1529997,-105.095542,1,3.8,467,44.44444444444444,4.5,LONGMONT,64 KEN PRATT BLVD
FA0004866,ABUELITAS EMPANADAS,40.1646462,-105.1021878,2,4.5,28,45.6875,5.333333333333333,LONGMONT,332 MAIN ST UNIT A5
FA0004872,MALDOS COFFEE & BOBA,40.164606,-105.1021743,1,4.7,246,6.25,2.0,LONGMONT,332 MAIN ST UNIT B4
FA0004879,1914 HOUSE,40.1032911,-105.1727711,2,4.6,388,35.625,4.0,NIWOT,121 2ND AVE
FA0004880,AFC SUSHI @ SAFEWAY #1615,40.0353313,-105.2602617,2,3.9,1259,15.0,1.0,BOULDER,3325 28TH ST
FA0004883,ARCANA RESTAURANT,40.0163804,-105.2832568,3,4.6,431,47.85714285714285,3.5,BOULDER,909 WALNUT ST
FA0004884,POTBELLY SANDWICH SHOP,40.0168907,-105.2563178,1,4.0,164,16.666666666666668,1.5,BOULDER,1685 29TH ST UNIT 1264
FA0004885,PARRYS PIZZA VI,40.1473207,-105.1289563,2,4.2,640,20.0,3.5,LONGMONT,1232 S HOVER ST UNIT A100
FA0004906,AFC SUSHI @ SAFEWAY #2910,40.1880332,-105.1293675,2,4.0,826,5.0,1.0,LONGMONT,1632 HOVER RD
FA0004907,AFC SUSHI @ SAFEWAY #1116,40.1529514,-105.1104554,2,3.9,1070,16.666666666666668,1.5,LONGMONT,1050 KEN PRATT BLVD RD
FA0004908,AFC SUSHI @ SAFEWAY #2919,40.0001973,-105.040687,2,4.2,603,5.0,1.0,BOULDER,4800 E BASELINE RD
FA0004910,BASECAMP HOTEL,40.0137568,-105.2684682,2,4.0,376,18.0,2.5,BOULDER,2020 ARAPAHOE AVE
FA0004936,COSMOS PIZZA,39.9865489,-105.0967752,2,4.4,205,20.0,3.0,LAFAYETTE,520 W SOUTH BOULDER RD UNIT C
FA0004941,PICAS MEXICAN TAQUERIA LOUISVILLE,39.9789002,-105.1311492,2,4.4,623,36.875,4.0,LOUISVILLE,901 FRONT ST UNIT 120
FA0004949,GEORGIA BOY BBQ (MOBILE),40.1641833,-105.0974375,2,4.5,1924,60.0,4.0,LONGMONT,250 3RD AVE
